yield,sigma yield,half_life,sigma half_life
0.0005762611622725469,0.0,55.493895657763666,0.0
0.0029881883988900804,0.0,23.030931376368496,0.0
0.0018865443985343047,0.0,8.434280814626245,0.0
0.00692468430202603,0.0,2.6325228359849797,0.0
0.004429601324485666,0.0,0.7162201664170799,0.0
0.001862075575732143,0.0,0.13931585236741362,0.0
