yield,sigma yield,half_life,sigma half_life
0.0006040269933788191,0.0,54.99680567432679,0.0
0.0032856673874108776,0.0,22.026042584018736,0.0
0.003569557213842515,0.0,5.299852716912248,0.0
0.0069782715302884124,0.0,1.8038796498336802,0.0
0.004055442992768717,0.0,0.31053717635571987,0.0
0.0018310736631602115,0.0,0.0035938010426241267,0.0
