yield,sigma yield,half_life,sigma half_life
0.0006040487232770398,0.0,54.99643017005205,0.0
0.0032858662091828266,0.0,22.02532205477871,0.0
0.0035716480122779735,0.0,5.298012927607035,0.0
0.006977954965265861,0.0,1.8031040644875136,0.0
0.004054389619828634,0.0,0.3102762948529634,0.0
0.0018267842223195466,0.0,0.003592586605047965,0.0
