yield,sigma yield,half_life,sigma half_life
0.0005771243371292638,0.0,55.48081611875357,0.0
0.003012739319976157,0.0,22.969586143388984,0.0
0.002030301243574989,0.0,8.043850048784337,0.0
0.007109375113888054,0.0,2.510086618543929,0.0
0.0043760294212489715,0.0,0.6368977344666057,0.0
0.0016159408687693988,0.0,0.11373253387826857,0.0
