633.0  0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
700.0  0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
800.0  0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
900.0  0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
1000.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
1100.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
1200.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
1300.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
1400.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
1500.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
1600.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
1700.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
1800.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
1900.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
2000.0 0.0002202316119	0.001226207162	0.0005237068275	0.001912697316	0.00188884428	0.0007563925309
