633.0  0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
700.0  0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
800.0  0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
900.0  0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
1000.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
1100.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
1200.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
1300.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
1400.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
1500.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
1600.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
1700.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
1800.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
1900.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
2000.0 0.000226981203	0.001033387354	0.0005514546949	1.95E-05	0.0008142104972	0.000803262417	0.001660832526	0.0005306332599	0.0003369393833	0.0004372909997	0.000144882605	2.35E-06
