633.0  0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
700.0  0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
800.0  0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
900.0  0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
1000.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
1100.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
1200.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
1300.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
1400.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
1500.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
1600.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
1700.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
1800.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
1900.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
2000.0 0.01247621188	0.02903953665	0.05588534059	0.1701704775	0.4081826664	1.955524665
