633.0  0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
700.0  0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
800.0  0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
900.0  0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
1000.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
1100.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
1200.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
1300.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
1400.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
1500.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
1600.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
1700.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
1800.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
1900.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
2000.0 0.01245772347	0.02818683461	0.04192430857	0.06997948818	0.1184116656	0.1816813845	0.3065624922	0.4935764648	1.024757927	1.792271239	3.706666007	8.19937607
