633.0  0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
700.0  0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
800.0  0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
900.0  0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
1000.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
1100.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
1200.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
1300.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
1400.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
1500.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
1600.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
1700.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
1800.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
1900.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
2000.0 0.0002280890545	0.001189342159	0.0005265522558	0.001896784561	0.001973301265	0.0007457344761
