633.0  0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
700.0  0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
800.0  0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
900.0  0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
1000.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
1100.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
1200.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
1300.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
1400.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
1500.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
1600.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
1700.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
1800.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
1900.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
2000.0 0.01247570829	0.02904965842	0.05549844307	0.1697265955	0.4077781612	1.957165239
