633.0  0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
700.0  0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
800.0  0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
900.0  0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
1000.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
1100.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
1200.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
1300.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
1400.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
1500.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
1600.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
1700.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
1800.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
1900.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
2000.0 0.01246942064	0.02882471882	0.05089950317	0.1629501108	0.4060135061	1.984717288
