yield,sigma yield,half_life,sigma half_life
0.0006263892162067747,0.0,54.61523783342842,0.0
0.003461351085999831,0.0,21.346359447850258,0.0
0.005463035391559748,0.0,4.053420132372419,0.0
0.006225119025448004,0.0,1.2253311135018417,0.0
0.0028132840954583683,0.0,0.19840416473769726,0.0
0.0010237354709824056,0.0,0.004263335271984507,0.0
