yield,sigma yield,half_life,sigma half_life
0.0005762537167555658,0.0,55.49390818310142,0.0
0.0029881579652593976,0.0,23.031149723077817,0.0
0.001886672218267134,0.0,8.434057691141492,0.0
0.006924716379900181,0.0,2.6324698838758764,0.0
0.004429534624673338,0.0,0.7161978226253582,0.0
0.001862019901422795,0.0,0.1393123536322186,0.0
